2026-06-27 14:07:23.103 - INFO - STRATEGY_LOADED name=LiquiditySweepA module=strategies.liquidity_sweep_strategy class=LiquiditySweepStrategy symbols=NIFTY,RELIANCE timeframes=5m
2026-06-27 14:07:31.753 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000075 side=SELL qty=1 intended=1412.2000 executed=1412.0588 slippage=-0.1412
2026-06-27 14:07:32.573 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000076 side=SELL qty=1 intended=25454.9500 executed=25452.4045 slippage=-2.5455
2026-06-27 14:07:32.798 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000077 side=SELL qty=1 intended=1402.2000 executed=1402.0598 slippage=-0.1402
2026-06-27 14:07:32.909 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000078 side=SELL qty=1 intended=1401.6000 executed=1401.4598 slippage=-0.1402
2026-06-27 14:07:32.998 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000079 side=SELL qty=1 intended=25183.6000 executed=25181.0816 slippage=-2.5184
2026-06-27 14:07:33.365 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000080 side=SELL qty=1 intended=1405.7000 executed=1405.5594 slippage=-0.1406
2026-06-27 14:07:33.430 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000081 side=SELL qty=1 intended=1406.2000 executed=1406.0594 slippage=-0.1406
2026-06-27 14:07:33.611 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000082 side=SELL qty=1 intended=25291.9000 executed=25289.3708 slippage=-2.5292
2026-06-27 14:07:33.625 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000083 side=SELL qty=1 intended=1375.5000 executed=1375.3625 slippage=-0.1375
2026-06-27 14:07:34.376 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000084 side=SELL qty=1 intended=25009.9500 executed=25007.4490 slippage=-2.5010
2026-06-27 14:07:34.379 - INFO - PAPER_ORDER_FILLED strategy=LiquiditySweepA symbol=NIFTY order_id=PAPER-LiquiditySweepA-000085 side=SELL qty=1 intended=25223.5500 executed=25221.0276 slippage=-2.5224
2026-06-27 14:07:34.382 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000086 side=SELL qty=1 intended=1380.5000 executed=1380.3619 slippage=-0.1381
